model_0,model_1,model_2,model_3,model_4
0.1176159530878067,0.1439347267150879,0.12769976258277893,0.15494488179683685,0.12110099196434021
0.11732402443885803,0.14332956075668335,0.12726452946662903,0.15458343923091888,0.12040987610816956
0.11702072620391846,0.14279484748840332,0.12678535282611847,0.15424247086048126,0.1197027787566185
0.11674860119819641,0.14222174882888794,0.1262906789779663,0.15387843549251556,0.11895280331373215
0.11645499616861343,0.14159436523914337,0.12575578689575195,0.15350458025932312,0.11822070926427841
0.11616867780685425,0.14095990359783173,0.1252850592136383,0.15314215421676636,0.117525614798069
0.11587236076593399,0.140412837266922,0.12491068989038467,0.15278011560440063,0.11684117466211319
0.11557580530643463,0.13984094560146332,0.1244855672121048,0.15243388712406158,0.11612218618392944
0.11528076976537704,0.1392224282026291,0.12395341694355011,0.15209397673606873,0.11540408432483673
0.1150195375084877,0.1386132389307022,0.12353761494159698,0.15173138678073883,0.11471018940210342
0.11473365873098373,0.13807515799999237,0.12312402576208115,0.15136994421482086,0.11402130126953125
0.114463210105896,0.13748502731323242,0.12271669507026672,0.15098999440670013,0.1133306473493576
0.1141820102930069,0.1368761956691742,0.12231748551130295,0.150648295879364,0.11264379322528839
0.11390770971775055,0.1362977772951126,0.12192662060260773,0.15028278529644012,0.11196556687355042
0.11360149830579758,0.13576960563659668,0.12143363058567047,0.1498817354440689,0.11135504394769669
0.11328160762786865,0.1351938545703888,0.12094291299581528,0.14954102039337158,0.11074412614107132
0.11299370229244232,0.1345754861831665,0.12051746994256973,0.14917771518230438,0.11012625694274902
0.11268289387226105,0.1340203881263733,0.12009267508983612,0.14879533648490906,0.10960958898067474
0.11236906051635742,0.13344433903694153,0.11963272094726562,0.14841623604297638,0.1090407744050026
0.11208007484674454,0.13284383714199066,0.11914793401956558,0.14808951318264008,0.10848917812108994
