step,y,x,action,next_y,next_x,reward,done
310,0,4,0,0,4,0,False
312,0,4,2,0,3,0,False
315,0,4,0,0,4,0,False
317,0,3,0,0,3,0,False
318,0,3,1,0,3,0,False
326,2,4,1,3,4,0,False
327,3,4,2,3,4,0,False
328,3,4,2,3,4,0,False
329,3,4,0,2,4,0,False
330,2,4,0,2,4,0,False
331,2,4,0,2,4,0,False
339,2,4,3,2,4,0,False
342,2,4,3,2,4,0,False
343,2,4,1,3,4,0,False
344,3,4,2,3,4,0,False
345,3,4,0,2,4,0,False
347,3,4,3,3,4,0,False
348,3,4,0,2,4,0,False
488,3,4,1,4,4,0,False
493,4,3,3,4,4,0,False
494,4,4,3,4,4,0,False
509,7,8,2,7,8,0,False
533,9,11,0,9,11,0,False
534,9,11,0,9,11,0,False
551,9,13,3,9,13,0,False
555,10,13,2,10,12,0,False
561,10,12,3,10,13,0,False
595,5,8,3,5,9,0,False
625,6,13,3,6,13,0,False
627,6,13,1,7,13,0,False
645,2,12,3,2,13,0,False
646,2,13,0,1,13,0,False
647,1,13,3,1,13,0,False
648,1,13,0,0,13,1,True
38,11,7,2,11,6,0,False
39,11,6,2,11,5,0,False
41,11,5,1,11,5,0,False
43,11,5,3,11,6,0,False
46,11,6,0,11,6,0,False
49,11,6,3,11,7,0,False
51,11,6,0,11,6,0,False
91,10,12,3,10,13,0,False
92,10,13,1,11,13,0,False
93,11,13,1,12,13,0,False
94,12,13,0,11,13,0,False
95,11,13,0,10,13,0,False
97,10,13,1,11,13,0,False
98,11,13,0,10,13,0,False
264,11,13,1,12,13,0,False
265,12,13,1,13,13,0,False
266,13,13,3,13,13,0,False
267,13,13,0,12,13,0,False
269,12,13,2,12,13,0,False
270,12,13,0,11,13,0,False
271,11,13,3,11,13,0,False
272,11,13,3,11,13,0,False
273,11,13,1,12,13,0,False
274,12,13,0,11,13,0,False
424,6,8,0,5,8,0,False
453,5,5,1,6,5,0,False
454,6,5,0,5,5,0,False
514,4,3,2,4,3,0,False
517,4,4,2,4,3,0,False
613,3,4,2,3,4,0,False
614,3,4,1,4,4,0,False
619,6,5,3,6,5,0,False
621,6,5,1,7,5,0,False
622,7,5,2,7,5,0,False
623,7,5,3,7,6,0,False
624,7,6,3,7,6,0,False
625,7,6,0,7,6,0,False
626,7,6,3,7,6,0,False
627,7,6,1,8,6,0,False
628,8,6,3,8,6,0,False
629,8,6,0,7,6,0,False
630,7,6,3,7,6,0,False
631,7,6,1,8,6,0,False
632,8,6,0,7,6,0,False
633,7,6,2,7,5,0,False
634,7,5,3,7,6,0,False
636,8,6,3,8,6,0,False
637,8,6,2,8,5,0,False
638,8,5,3,8,6,0,False
640,7,6,2,7,5,0,False
641,7,5,2,7,5,0,False
642,7,5,2,7,5,0,False
643,7,5,0,6,5,0,False
661,5,8,3,5,9,0,False
752,4,4,0,3,4,0,False
757,4,4,0,3,4,0,False
831,4,4,0,3,4,0,False
832,3,4,3,3,4,0,False
833,3,4,3,3,4,0,False
881,0,3,1,0,3,0,False
882,0,3,0,0,3,0,False
895,0,4,3,0,5,0,False
896,0,5,2,0,4,0,False
898,0,4,0,0,4,0,False
903,0,3,0,0,3,0,False
922,3,4,3,3,4,0,False
1015,6,5,2,6,5,0,False
1018,6,5,1,7,5,0,False
1019,7,5,3,7,6,0,False
1020,7,6,2,7,5,0,False
1024,8,6,1,8,6,0,False
1026,7,6,0,7,6,0,False
1031,7,5,0,6,5,0,False
1074,7,5,1,8,5,0,False
1075,8,5,2,8,5,0,False
1078,8,5,1,9,5,0,False
1079,9,5,1,10,5,0,False
1080,10,5,1,11,5,0,False
1081,11,5,1,11,5,0,False
1083,11,6,0,11,6,0,False
1090,13,6,3,13,6,0,False
1102,11,5,0,10,5,0,False
1127,7,8,2,7,8,0,False
1174,3,9,1,3,9,0,False
1235,1,10,3,1,11,0,False
1236,1,11,2,1,10,0,False
1237,1,10,0,1,10,0,False
1238,1,10,0,1,10,0,False
1242,2,10,3,2,10,0,False
1247,2,10,3,2,10,0,False
1254,1,11,3,1,12,0,False
1255,1,12,3,1,13,0,False
1256,1,13,3,1,13,0,False
1257,1,13,2,1,12,0,False
1258,1,12,3,1,13,0,False
1259,1,13,1,2,13,0,False
1262,4,13,1,5,13,0,False
1263,5,13,3,5,13,0,False
1264,5,13,2,5,13,0,False
1454,10,5,0,9,5,0,False
1457,9,5,3,9,5,0,False
1459,9,5,1,10,5,0,False
1460,10,5,0,9,5,0,False
1463,9,5,0,8,5,0,False
1464,8,5,2,8,5,0,False
1465,8,5,2,8,5,0,False
1528,0,5,1,0,5,0,False
1529,0,5,1,0,5,0,False
1705,3,12,1,3,12,0,False
1706,3,12,3,3,13,0,False
1722,2,13,0,1,13,0,False
1725,1,13,1,2,13,0,False
1726,2,13,2,2,12,0,False
1727,2,12,0,1,12,0,False
1728,1,12,1,2,12,0,False
1729,2,12,2,2,12,0,False
1730,2,12,2,2,12,0,False
1740,3,12,1,3,12,0,False
1743,2,12,0,1,12,0,False
1744,1,12,1,2,12,0,False
1746,1,12,3,1,13,0,False
1747,1,13,2,1,12,0,False
1748,1,12,2,1,11,0,False
1749,1,11,1,1,11,0,False
1750,1,11,1,1,11,0,False
1751,1,11,1,1,11,0,False
1752,1,11,0,1,11,0,False
1755,1,11,3,1,12,0,False
1756,1,12,0,0,12,0,False
1757,0,12,3,0,13,1,True
562,1,11,3,1,12,0,False
563,1,12,3,1,13,0,False
564,1,13,0,0,13,1,True
101,11,13,3,11,13,0,False
116,12,13,2,12,13,0,False
126,13,13,1,13,13,0,False
127,13,13,2,13,13,0,False
128,13,13,3,13,13,0,False
129,13,13,3,13,13,0,False
325,13,5,2,13,5,0,False
769,13,5,1,13,5,0,False
952,12,13,2,12,13,0,False
953,12,13,2,12,13,0,False
963,13,13,1,13,13,0,False
964,13,13,1,13,13,0,False
965,13,13,2,13,13,0,False
966,13,13,1,13,13,0,False
986,11,13,3,11,13,0,False
1509,10,5,0,9,5,0,False
1511,9,5,3,9,5,0,False
1512,9,5,0,8,5,0,False
1513,8,5,1,9,5,0,False
1514,9,5,3,9,5,0,False
1515,9,5,1,10,5,0,False
1527,9,3,3,9,3,0,False
1528,9,3,3,9,3,0,False
1543,9,3,2,9,3,0,False
1549,9,3,0,8,3,0,False
1550,8,3,3,8,3,0,False
1551,8,3,3,8,3,0,False
1552,8,3,1,9,3,0,False
1571,9,3,0,8,3,0,False
1572,8,3,1,9,3,0,False
1580,12,3,1,13,3,0,False
1582,13,3,0,12,3,0,False
1583,12,3,2,12,2,0,False
1584,12,2,0,12,2,0,False
1585,12,2,0,12,2,0,False
1586,12,2,0,12,2,0,False
1588,12,2,3,12,3,0,False
1604,9,3,0,8,3,0,False
1605,8,3,0,7,3,0,False
1606,7,3,2,7,2,0,False
1608,8,2,3,8,3,0,False
1609,8,3,1,9,3,0,False
1612,8,3,2,8,2,0,False
1614,7,2,0,7,2,0,False
1618,8,2,1,8,2,0,False
1620,7,2,3,7,3,0,False
1623,7,1,3,7,2,0,False
1625,7,3,3,7,3,0,False
1626,7,3,0,7,3,0,False
1630,7,3,1,8,3,0,False
1634,9,3,3,9,3,0,False
1666,12,3,2,12,2,0,False
1668,12,2,3,12,3,0,False
1669,12,3,3,12,3,0,False
1695,9,5,0,8,5,0,False
1696,8,5,2,8,5,0,False
1698,8,6,1,8,6,0,False
1708,7,5,1,8,5,0,False
1709,8,5,1,9,5,0,False
1723,8,2,2,8,1,0,False
1725,8,2,1,8,2,0,False
1733,7,0,3,7,1,0,False
1734,7,1,2,7,0,0,False
1735,7,0,2,7,0,0,False
1736,7,0,2,7,0,0,False
1737,7,0,3,7,1,0,False
1739,8,1,1,9,1,0,False
1740,9,1,1,10,1,0,False
1741,10,1,3,10,1,0,False
1742,10,1,3,10,1,0,False
1743,10,1,0,9,1,0,False
1746,9,1,0,8,1,0,False
1747,8,1,0,7,1,0,False
1748,7,1,2,7,0,0,False
1786,10,1,3,10,1,0,False
1826,10,1,2,10,0,0,False
1827,10,0,3,10,1,0,False
1828,10,1,2,10,0,0,False
1829,10,0,1,11,0,0,False
1830,11,0,0,10,0,0,False
1831,10,0,2,10,0,0,False
1832,10,0,3,10,1,0,False
1833,10,1,1,10,1,0,False
1834,10,1,3,10,1,0,False
1840,10,1,2,10,0,0,False
1841,10,0,0,10,0,0,False
1842,10,0,2,10,0,0,False
1843,10,0,0,10,0,0,False
1844,10,0,3,10,1,0,False
1846,10,0,0,10,0,0,False
1855,10,0,2,10,0,0,False
2027,12,2,2,12,1,0,False
2028,12,1,1,13,1,0,False
2029,13,1,3,13,1,0,False
2030,13,1,0,12,1,0,False
2031,12,1,1,13,1,0,False
2032,13,1,3,13,1,0,False
2033,13,1,2,13,0,0,False
2034,13,0,1,13,0,0,False
2035,13,0,0,12,0,0,False
2036,12,0,0,11,0,0,False
2037,11,0,0,10,0,0,False
2038,10,0,1,11,0,0,False
2039,11,0,3,11,0,0,False
2040,11,0,2,11,0,0,False
2041,11,0,1,12,0,0,False
2042,12,0,0,11,0,0,False
2043,11,0,1,12,0,0,False
2044,12,0,2,12,0,0,False
2045,12,0,1,13,0,0,False
2046,13,0,2,13,0,0,False
2047,13,0,1,13,0,0,False
2048,13,0,1,13,0,0,False
2049,13,0,3,13,1,0,False
2050,13,1,3,13,1,0,False
2051,13,1,0,12,1,0,False
2054,11,0,3,11,0,0,False
2055,11,0,2,11,0,0,False
2056,11,0,3,11,0,0,False
2060,12,1,0,12,1,0,False
2064,12,0,2,12,0,0,False
2065,12,0,2,12,0,0,False
2069,11,0,0,10,0,0,False
2074,10,0,1,11,0,0,False
2076,11,0,2,11,0,0,False
2077,11,0,2,11,0,0,False
2079,12,0,2,12,0,0,False
2081,12,1,1,13,1,0,False
2082,13,1,0,12,1,0,False
2083,12,1,0,12,1,0,False
2086,12,1,3,12,2,0,False
2127,12,2,2,12,1,0,False
2128,12,1,0,12,1,0,False
2136,12,0,1,13,0,0,False
2137,13,0,2,13,0,0,False
2138,13,0,1,13,0,0,False
2139,13,0,0,12,0,0,False
2148,13,1,2,13,0,0,False
2149,13,0,2,13,0,0,False
2150,13,0,3,13,1,0,False
2152,12,1,3,12,2,0,False
2197,12,0,1,13,0,0,False
2199,13,0,2,13,0,0,False
2200,13,0,3,13,1,0,False
2222,13,1,1,13,1,0,False
2223,13,1,3,13,1,0,False
2224,13,1,2,13,0,0,False
2225,13,0,3,13,1,0,False
2227,13,1,2,13,0,0,False
2228,13,0,0,12,0,0,False
2249,12,2,0,12,2,0,False
2276,13,1,1,13,1,0,False
2277,13,1,1,13,1,0,False
2301,13,1,1,13,1,0,False
2475,8,5,0,7,5,0,False
2478,8,6,1,8,6,0,False
2726,0,5,0,0,5,0,False
3013,7,5,1,8,5,0,False
3045,7,5,1,8,5,0,False
3048,8,5,0,7,5,0,False
3149,8,5,0,7,5,0,False
3248,0,3,1,0,3,0,False
3279,0,3,1,0,3,0,False
4050,1,11,3,1,12,0,False
4053,1,13,1,2,13,0,False
4055,1,13,0,0,13,1,True
362,1,12,1,2,12,0,False
366,1,13,2,1,12,0,False
367,1,12,2,1,11,0,False
368,1,11,0,1,11,0,False
370,1,12,2,1,11,0,False
439,1,12,2,1,11,0,False
441,1,12,0,0,12,0,False
442,0,12,1,1,12,0,False
443,1,12,0,0,12,0,False
444,0,12,1,1,12,0,False
446,1,13,2,1,12,0,False
448,0,12,2,0,12,0,False
449,0,12,2,0,12,0,False
450,0,12,0,0,12,0,False
451,0,12,2,0,12,0,False
452,0,12,0,0,12,0,False
453,0,12,0,0,12,0,False
454,0,12,0,0,12,0,False
455,0,12,1,1,12,0,False
265,8,5,0,7,5,0,False
631,3,12,1,3,12,0,False
632,3,12,1,3,12,0,False
638,2,13,2,2,12,0,False
4791,0,12,1,1,12,0,False
4975,0,12,2,0,12,0,False
4976,0,12,3,0,13,1,True
5050,2,12,3,2,13,0,False
3971,0,12,3,0,13,1,True
