step,y,x,action,next_y,next_x,reward,done
944,10,7,3,10,8,0,False
945,10,8,2,10,7,0,False
946,10,7,0,10,7,0,False
947,10,7,2,10,7,0,False
948,10,7,2,10,7,0,False
949,10,7,2,10,7,0,False
950,10,7,3,10,8,0,False
951,10,8,2,10,7,0,False
952,10,7,1,11,7,0,False
953,11,7,3,11,8,0,False
954,11,8,1,12,8,0,False
955,12,8,0,11,8,0,False
956,11,8,1,12,8,0,False
957,12,8,2,12,8,0,False
958,12,8,3,12,8,0,False
959,12,8,1,13,8,0,False
960,13,8,0,12,8,0,False
961,12,8,2,12,8,0,False
962,12,8,0,11,8,0,False
963,11,8,1,12,8,0,False
964,12,8,3,12,8,0,False
965,12,8,1,13,8,0,False
967,13,8,1,13,8,0,False
971,13,8,0,12,8,0,False
972,12,8,1,13,8,0,False
974,13,8,2,13,8,0,False
976,13,8,0,12,8,0,False
977,12,8,2,12,8,0,False
978,12,8,2,12,8,0,False
982,12,8,0,11,8,0,False
991,11,8,2,11,7,0,False
992,11,7,1,11,7,0,False
993,11,7,2,11,6,0,False
994,11,6,0,11,6,0,False
995,11,6,1,12,6,0,False
996,12,6,2,12,6,0,False
997,12,6,2,12,6,0,False
998,12,6,1,13,6,0,False
999,13,6,1,13,6,0,False
1000,13,6,1,13,6,0,False
1001,13,6,0,12,6,0,False
1002,12,6,1,13,6,0,False
1003,13,6,0,12,6,0,False
1004,12,6,0,11,6,0,False
1005,11,6,2,11,5,0,False
1006,11,5,2,11,5,0,False
1007,11,5,0,10,5,0,False
1008,10,5,2,10,4,0,False
1009,10,4,2,10,3,0,False
1010,10,3,3,10,4,0,False
1011,10,4,3,10,5,0,False
1012,10,5,3,10,5,0,False
1013,10,5,1,11,5,0,False
1014,11,5,2,11,5,0,False
1015,11,5,0,10,5,0,False
1016,10,5,1,11,5,0,False
1017,11,5,1,11,5,0,False
1018,11,5,1,11,5,0,False
1019,11,5,2,11,5,0,False
1020,11,5,2,11,5,0,False
1022,11,5,0,10,5,0,False
1023,10,5,3,10,5,0,False
1024,10,5,1,11,5,0,False
1025,11,5,3,11,6,0,False
1026,11,6,1,12,6,0,False
1027,12,6,0,11,6,0,False
1028,11,6,2,11,5,0,False
1029,11,5,1,11,5,0,False
1030,11,5,0,10,5,0,False
1031,10,5,0,9,5,0,False
1032,9,5,1,10,5,0,False
1033,10,5,0,9,5,0,False
1034,9,5,1,10,5,0,False
1035,10,5,3,10,5,0,False
1036,10,5,2,10,4,0,False
1037,10,4,0,10,4,0,False
1038,10,4,3,10,5,0,False
1039,10,5,0,9,5,0,False
1040,9,5,3,9,5,0,False
1041,9,5,2,9,5,0,False
1042,9,5,1,10,5,0,False
1043,10,5,1,11,5,0,False
1044,11,5,1,11,5,0,False
1045,11,5,3,11,6,0,False
1046,11,6,0,11,6,0,False
1047,11,6,0,11,6,0,False
1048,11,6,3,11,7,0,False
1049,11,7,1,11,7,0,False
1050,11,7,2,11,6,0,False
1051,11,6,2,11,5,0,False
1053,10,5,3,10,5,0,False
1054,10,5,0,9,5,0,False
1055,9,5,2,9,5,0,False
1056,9,5,2,9,5,0,False
1057,9,5,3,9,5,0,False
1058,9,5,2,9,5,0,False
1060,9,5,3,9,5,0,False
1061,9,5,0,8,5,0,False
1062,8,5,3,8,6,0,False
1063,8,6,0,7,6,0,False
1064,7,6,0,7,6,0,False
1065,7,6,2,7,5,0,False
1066,7,5,1,8,5,0,False
1067,8,5,1,9,5,0,False
1068,9,5,3,9,5,0,False
1069,9,5,1,10,5,0,False
1075,10,5,2,10,4,0,False
1076,10,4,1,10,4,0,False
1077,10,4,0,10,4,0,False
1078,10,4,2,10,3,0,False
1079,10,3,1,11,3,0,False
1080,11,3,2,11,3,0,False
1081,11,3,2,11,3,0,False
1082,11,3,0,10,3,0,False
1083,10,3,0,9,3,0,False
1084,9,3,2,9,3,0,False
1085,9,3,2,9,3,0,False
1086,9,3,2,9,3,0,False
1087,9,3,2,9,3,0,False
1088,9,3,0,8,3,0,False
1089,8,3,0,7,3,0,False
1090,7,3,3,7,3,0,False
1091,7,3,3,7,3,0,False
1092,7,3,0,7,3,0,False
1093,7,3,1,8,3,0,False
1094,8,3,1,9,3,0,False
1095,9,3,3,9,3,0,False
1096,9,3,1,10,3,0,False
1097,10,3,2,10,3,0,False
1098,10,3,0,9,3,0,False
1099,9,3,0,8,3,0,False
1100,8,3,3,8,3,0,False
1101,8,3,1,9,3,0,False
1102,9,3,3,9,3,0,False
1103,9,3,0,8,3,0,False
1104,8,3,0,7,3,0,False
1105,7,3,2,7,2,0,False
1106,7,2,1,8,2,0,False
1107,8,2,1,8,2,0,False
1108,8,2,2,8,1,0,False
1109,8,1,2,8,0,0,False
1110,8,0,1,8,0,0,False
1111,8,0,2,8,0,0,False
1112,8,0,0,7,0,0,False
1113,7,0,2,7,0,0,False
1114,7,0,3,7,1,0,False
1115,7,1,2,7,0,0,False
1116,7,0,0,7,0,0,False
1117,7,0,2,7,0,0,False
1118,7,0,0,7,0,0,False
1119,7,0,2,7,0,0,False
1120,7,0,2,7,0,0,False
1121,7,0,1,8,0,0,False
1122,8,0,2,8,0,0,False
1123,8,0,0,7,0,0,False
1124,7,0,3,7,1,0,False
1125,7,1,3,7,2,0,False
1126,7,2,1,8,2,0,False
1127,8,2,1,8,2,0,False
1128,8,2,2,8,1,0,False
1129,8,1,1,9,1,0,False
1130,9,1,0,8,1,0,False
1131,8,1,3,8,2,0,False
1132,8,2,2,8,1,0,False
1133,8,1,0,7,1,0,False
1134,7,1,1,8,1,0,False
1135,8,1,2,8,0,0,False
1136,8,0,1,8,0,0,False
1137,8,0,1,8,0,0,False
1138,8,0,1,8,0,0,False
1139,8,0,3,8,1,0,False
1140,8,1,2,8,0,0,False
1141,8,0,0,7,0,0,False
1143,7,0,1,8,0,0,False
1144,8,0,2,8,0,0,False
1149,8,0,0,7,0,0,False
1150,7,0,1,8,0,0,False
1151,8,0,2,8,0,0,False
1152,8,0,3,8,1,0,False
1153,8,1,3,8,2,0,False
1154,8,2,0,7,2,0,False
1155,7,2,3,7,3,0,False
1156,7,3,2,7,2,0,False
1157,7,2,1,8,2,0,False
1158,8,2,2,8,1,0,False
1159,8,1,2,8,0,0,False
1161,8,0,3,8,1,0,False
1162,8,1,0,7,1,0,False
1163,7,1,3,7,2,0,False
1164,7,2,1,8,2,0,False
1165,8,2,0,7,2,0,False
1166,7,2,2,7,1,0,False
1167,7,1,3,7,2,0,False
1168,7,2,0,7,2,0,False
1169,7,2,3,7,3,0,False
1170,7,3,3,7,3,0,False
1171,7,3,3,7,3,0,False
1172,7,3,0,7,3,0,False
1174,7,3,2,7,2,0,False
1175,7,2,3,7,3,0,False
1176,7,3,0,7,3,0,False
1177,7,3,0,7,3,0,False
1178,7,3,1,8,3,0,False
1179,8,3,2,8,2,0,False
1180,8,2,3,8,3,0,False
1181,8,3,0,7,3,0,False
1183,7,3,2,7,2,0,False
1185,8,2,3,8,3,0,False
1186,8,3,2,8,2,0,False
1187,8,2,1,8,2,0,False
1188,8,2,3,8,3,0,False
1189,8,3,3,8,3,0,False
1190,8,3,1,9,3,0,False
1192,9,3,3,9,3,0,False
1193,9,3,1,10,3,0,False
1194,10,3,2,10,3,0,False
1195,10,3,2,10,3,0,False
1196,10,3,3,10,4,0,False
1197,10,4,2,10,3,0,False
1198,10,3,3,10,4,0,False
1199,10,4,0,10,4,0,False
1200,10,4,2,10,3,0,False
1201,10,3,1,11,3,0,False
1202,11,3,0,10,3,0,False
1203,10,3,0,9,3,0,False
1204,9,3,0,8,3,0,False
1205,8,3,2,8,2,0,False
1206,8,2,3,8,3,0,False
1207,8,3,1,9,3,0,False
1208,9,3,1,10,3,0,False
1209,10,3,1,11,3,0,False
1210,11,3,1,12,3,0,False
1211,12,3,1,13,3,0,False
1212,13,3,0,12,3,0,False
1213,12,3,0,11,3,0,False
1214,11,3,3,11,3,0,False
1215,11,3,3,11,3,0,False
1216,11,3,2,11,3,0,False
