model_0,model_1,model_2,model_3,model_4
0.00021905262838117778,9.436844266019762e-06,0.0004886912065558136,0.001921901828609407,1.3388911611400545e-05
0.00022973773593548685,8.835636435833294e-06,0.0004769772640429437,0.001919635571539402,2.9491868190234527e-05
0.00023586784664075822,7.983058821992017e-06,0.00044416601303964853,0.001915568020194769,4.4994711061008275e-05
0.00023552897619083524,7.079162969603203e-06,0.00041884282836690545,0.0019153296016156673,5.493816206580959e-05
0.0002297485334565863,6.007439424138283e-06,0.0003837962285615504,0.0019159518415108323,4.490186256589368e-05
0.00022209566668607295,5.059482646174729e-06,0.0003615780733525753,0.00192229263484478,3.69871013390366e-05
0.0002083444269374013,4.002755758847343e-06,0.0003646972181741148,0.0019298330880701542,1.984980917768553e-05
0.00018914791871793568,3.1393233257404063e-06,0.00038174347719177604,0.0019403321202844381,8.622877430752851e-06
0.00016867584781721234,2.7830096769321244e-06,0.0003963554045185447,0.001956077991053462,7.022583304205909e-06
0.00015007337788119912,3.0542153126589255e-06,0.0003980757319368422,0.0019819485023617744,1.3940341887064278e-05
0.00013619050150737166,3.7329002680053236e-06,0.00039520548307336867,0.002010853262618184,2.3778171453159302e-05
0.00012698842328973114,4.506665391090792e-06,0.00037833896931260824,0.0020270170643925667,2.766122270259075e-05
0.00012352160410955548,5.080797109258128e-06,0.0003589983389247209,0.002040199004113674,2.7174613933311775e-05
0.00012426140892785043,5.29817225469742e-06,0.00035047385608777404,0.0020219727884978056,1.848091051215306e-05
0.00012787892774213105,5.076570232631639e-06,0.00036200799513608217,0.00198446586728096,1.1260683095315471e-05
0.00013369234511628747,4.4957755562791135e-06,0.000396267743781209,0.0019465605728328228,7.474739959434373e-06
0.00013940519420430064,3.775413460971322e-06,0.0004248918849043548,0.0019089734414592385,8.35691207612399e-06
0.00014438129437621683,3.1290026072383625e-06,0.00041800100007094443,0.0018799614626914263,1.253827394975815e-05
0.00014833560271654278,2.6904458536591846e-06,0.0003881193115375936,0.0018724011024460196,1.6828840671223588e-05
0.00015023848391138017,2.474240773153724e-06,0.0003569600230548531,0.0018750564195215702,1.8225244275527075e-05
0.00014973999350331724,2.4552032300562132e-06,0.00034600982326082885,0.0018921848386526108,1.5813209756743163e-05
0.00014728437236044556,2.536140073061688e-06,0.00037181147490628064,0.0019116390030831099,1.3575998309534043e-05
0.00014407382695935667,2.633480562508339e-06,0.0004114301991648972,0.0019312178483232856,1.043246993503999e-05
0.00013939093332737684,2.6933867047773674e-06,0.0004485443641897291,0.0019432283006608486,8.225204510381445e-06
0.0001342321775155142,2.7027112992072944e-06,0.0004806527285836637,0.0019488881807774305,7.697434739384335e-06
0.00012939645966980606,2.638686282807612e-06,0.00046976545127108693,0.001944796647876501,8.370903742616065e-06
0.00012492708628997207,2.5451620331296e-06,0.00041726604104042053,0.0019404038321226835,1.0127330824616365e-05
0.00012185045488877222,2.4854743969626725e-06,0.0003629197017289698,0.0019225048599764705,1.2350112228887156e-05
0.00012011970102321357,2.47119919549732e-06,0.00034755381057038903,0.0018899708520621061,1.4854775145067833e-05
0.00011881706450367346,2.5237659428967163e-06,0.0003723895060829818,0.0018644833471626043,1.63911627169e-05
0.00011797725892392918,2.6234774850308895e-06,0.0004050785209983587,0.0018459003185853362,1.7764476069714874e-05
0.00011816333426395431,2.7514063276612433e-06,0.00043412178638391197,0.0018375348299741745,1.790257010725327e-05
0.00011802236258517951,2.8668196137004998e-06,0.00041832964052446187,0.0018398875836282969,1.9361075828783214e-05
0.00011775159509852529,2.923506599472603e-06,0.00037458661245182157,0.0018492925446480513,2.0906834834022447e-05
0.00011810694559244439,2.9085408641549293e-06,0.000339535647071898,0.0018707563867792487,2.3802191208233126e-05
0.00011813760647783056,2.832755626513972e-06,0.0003409285272937268,0.0018948817159980536,2.7489932108437642e-05
0.00011791453289333731,2.6885668376053218e-06,0.00038325903005898,0.0019240712281316519,3.286961145931855e-05
0.00011851670569740236,2.5871609068417456e-06,0.00041881183278746903,0.00194167485460639,3.9397542423103005e-05
0.00011987196921836585,2.5286240088462364e-06,0.00041367430821992457,0.0019491059938445687,4.749742947751656e-05
0.0001205370354000479,2.5479380383330863e-06,0.0003741727559827268,0.001936041982844472,5.5471442465204746e-05
0.00012163185601821169,2.6237416932417545e-06,0.00034921502810902894,0.0019113935995846987,6.256829510675743e-05
0.00012403914297465235,2.757165020739194e-06,0.0003332215128466487,0.0018707462586462498,6.78944488754496e-05
0.00012679044448304921,2.8732677037623944e-06,0.0003365592274349183,0.0018369690515100956,7.007061503827572e-05
0.00013122803648002446,3.0195069484761916e-06,0.0003496281860861927,0.0018135844729840755,7.016229210421443e-05
0.00013596836652141064,3.1184067665890325e-06,0.00035612372448667884,0.0018101200694218278,6.986968946876004e-05
0.00014058235683478415,3.283223577454919e-06,0.00034812744706869125,0.0018200126942247152,6.888003554195166e-05
0.00014991642092354596,3.4215695450257044e-06,0.0003402529691811651,0.0018391914200037718,7.147836731746793e-05
0.00016202556435018778,4.00872568206978e-06,0.00032998653477989137,0.001864283811300993,7.196929800556973e-05
0.00017961343110073358,4.77638968732208e-06,0.00032782339258119464,0.0018865411402657628,7.365901547018439e-05
0.000201929738977924,6.506519639515318e-06,0.00032479758374392986,0.0019139369251206517,6.72803507768549e-05
0.00023270727251656353,8.82526728673838e-06,0.00032337778247892857,0.0019200444221496582,5.942801362834871e-05
0.00026857986813411117,1.3135955668985844e-05,0.00032990187173709273,0.0019069842528551817,4.2101877625100315e-05
0.0003027786733582616,1.892344153020531e-05,0.00033119579893536866,0.0018751889001578093,2.3504544515162706e-05
0.0003360197879374027,2.914181095547974e-05,0.00034004790359176695,0.0018361975671723485,1.018479815684259e-05
0.0003656863991636783,4.6372053475352004e-05,0.0003375358646735549,0.001806163345463574,6.367609785229433e-06
0.00036255278973840177,7.44580538594164e-05,0.0003342986456118524,0.001786074135452509,1.0609517630655318e-05
0.0003266226267442107,0.0001189520990010351,0.00033364203409291804,0.001778456848114729,1.796976721379906e-05
0.00026726495707407594,0.0001859129115473479,0.00032958624069578946,0.001783913467079401,2.6817860998562537e-05
0.00019977404735982418,0.00025804206961765885,0.0003229920694138855,0.001791293965652585,2.9064991394989192e-05
0.00014324390213005245,0.0003359361144248396,0.00031905763898976147,0.0017972876084968448,2.5524068405502476e-05
0.00011383980017853901,0.0003969761892221868,0.0003205961547791958,0.001805237727239728,1.9064322259509936e-05
0.0001159837847808376,0.0003947080112993717,0.00032689637737348676,0.0018123892368748784,1.4179189747665077e-05
0.00013778332504443824,0.0002752917935140431,0.0003192061558365822,0.0018184108193963766,1.1697409718181007e-05
0.0001670102501520887,0.00012687762500718236,0.00031810515793040395,0.0018212265567854047,1.1846886991406791e-05
0.00019183238327968866,3.1161722290562466e-05,0.00031987272086553276,0.0018201053608208895,1.3277303878567182e-05
0.00019996476476080716,4.987279316992499e-05,0.00032191461650654674,0.001819052966311574,1.3926993233326357e-05
0.0001891585416160524,0.00014629409997723997,0.0003225982654839754,0.0018033154774457216,1.4050603567739017e-05
0.0001657099783187732,0.00021621552878059447,0.0003257580101490021,0.0017795736202970147,1.2143551430199295e-05
0.00013848730304744095,0.00021081682643853128,0.00032740356982685626,0.001764404820278287,1.1661798453133088e-05
0.000117376352136489,0.00012223629164509475,0.000331877323333174,0.0017529831966385245,1.0179090168094262e-05
0.00010828670929186046,4.259200068190694e-05,0.00032883009407669306,0.001746462075971067,9.335366485174745e-06
0.00011166592594236135,3.118794847978279e-05,0.0003296795184724033,0.0017443490214645863,9.132623745244928e-06
0.00012161055929027498,7.421591726597399e-05,0.00033308385172858834,0.0017465370474383235,1.0077069418912288e-05
0.00013304234016686678,0.00010510285937925801,0.0003346239391248673,0.0017476181965321302,1.176981459138915e-05
0.00014104493311606348,8.350071584573016e-05,0.0003304443962406367,0.0017521078698337078,1.368284756608773e-05
0.0001416057930327952,4.052075382787734e-05,0.00032260414445772767,0.0017617505509406328,1.544793849461712e-05
0.0001352566760033369,1.631368650123477e-05,0.0003198356425855309,0.0017741381889209151,1.6983074601739645e-05
0.00012606062227860093,3.4514214348746464e-05,0.0003241226077079773,0.0017907436704263091,1.792380862752907e-05
0.00011611580703174695,6.572304846486077e-05,0.00033790888846851885,0.0018035027896985412,1.838938260334544e-05
0.00010869567631743848,7.317643030546606e-05,0.0003417719271965325,0.001820289995521307,1.8280345102539286e-05
0.00010541825758991763,4.725741018773988e-05,0.0003322716220282018,0.0018327790312469006,1.758938560669776e-05
0.0001068352721631527,1.5644627637811936e-05,0.0003168718540109694,0.0018411725759506226,1.6438618331449106e-05
0.00011008173896698281,6.000135726935696e-06,0.0003096890286542475,0.0018308181315660477,1.4956142877053935e-05
0.00011363937665009871,1.9221277398173697e-05,0.00030598806915804744,0.0018014975357800722,1.3157310604583472e-05
0.00011658381117740646,3.340519469929859e-05,0.0003073877014685422,0.0017567042959854007,1.13766845970531e-05
0.00011738458124455065,3.212902811355889e-05,0.0003083370393142104,0.0017252865945920348,9.671994121163152e-06
0.00011634685506578535,2.0887298887828365e-05,0.00031008024234324694,0.0017088569002225995,8.159866411006078e-06
0.00011363645899109542,1.5229290511342697e-05,0.0003085366915911436,0.0017133045475929976,6.861732799734455e-06
0.00011150182399433106,2.4046436010394245e-05,0.00030997072462923825,0.001729896990582347,5.816504199174233e-06
0.00010788009967654943,3.488095899228938e-05,0.0003117077867500484,0.0017610876820981503,5.052702363173012e-06
0.00010506431863177568,3.694365659612231e-05,0.0003127996460534632,0.0017971956403926015,4.5213773773866706e-06
0.00010330107033951208,2.470630715833977e-05,0.00031394860707223415,0.0018224457744508982,4.198073384031886e-06
0.00010250566992908716,9.086032150662504e-06,0.0003201045619789511,0.0018396028317511082,4.046909907629015e-06
0.00010227667371509597,2.8864428713859525e-06,0.0003192341246176511,0.0018294642213732004,4.013732905150391e-06
0.00010328734060749412,7.809421731508337e-06,0.0003211259318049997,0.0018058730056509376,4.090064521733439e-06
0.000104436170659028,1.5551806427538395e-05,0.0003329527098685503,0.0017616250552237034,4.205601726425812e-06
0.00010485771053936332,1.7622922314330935e-05,0.0003293466579634696,0.0017186985351145267,4.373386218503583e-06
0.00010602697875583544,1.4328519682749175e-05,0.00031732817296870053,0.0016895513981580734,4.543052455119323e-06
0.0001061471484717913,1.0002853741752915e-05,0.00030213137506507337,0.0016818178119137883,4.7350495151476935e-06
0.00010524623212404549,9.310208042734303e-06,0.00029408553382381797,0.0016940375789999962,4.8820484153111465e-06
0.00010427836969029158,1.0351974196964875e-05,0.0002961722784675658,0.0017148421611636877,5.0555186135170516e-06
0.00010342361201765016,9.868099368759431e-06,0.00030293280724436045,0.0017360609490424395,5.441313987830654e-06
0.00010249442129861563,7.697762157476973e-06,0.0003107708180323243,0.0017535306978970766,5.894564310438e-06
0.00010138930520042777,4.419731340021826e-06,0.00032693540561012924,0.0017675522249192,6.460328677349025e-06
0.0001003422075882554,3.1469817258766852e-06,0.0003289678425062448,0.0017621319275349379,7.06896798874368e-06
9.998513269238174e-05,4.8609526857035235e-06,0.0003163559013046324,0.0017411013832315803,7.6501191870193e-06
9.933328692568466e-05,7.490592906833626e-06,0.0003011392254848033,0.0017142994329333305,9.296907592215575e-06
9.877414413494989e-05,8.379686732951086e-06,0.000290770927676931,0.0016857165610417724,1.0420750186312944e-05
9.830854833126068e-05,6.898425453982782e-06,0.00029294658452272415,0.0016651389887556434,1.1748817087209318e-05
9.82774217845872e-05,4.241413535055472e-06,0.00029714847914874554,0.0016559937503188848,1.1793693374784198e-05
9.776298247743398e-05,2.4749576823523967e-06,0.00030063584563322365,0.0016558407805860043,1.195521963381907e-05
9.75054208538495e-05,2.451025238769944e-06,0.0003144176444038749,0.0016625556163489819,1.075294494512491e-05
9.71891640801914e-05,3.4276208680239506e-06,0.0003236726624891162,0.001672262791544199,9.67163941822946e-06
9.708198194857687e-05,4.102310867892811e-06,0.00031852713436819613,0.0016828181687742472,7.84619987825863e-06
9.669526480138302e-05,3.922002179024275e-06,0.0003061866736970842,0.0016990171279758215,6.27153531240765e-06
9.645087993703783e-05,3.310859483462991e-06,0.0002910754701588303,0.0017097566742449999,5.033022716816049e-06
9.608655818738043e-05,3.003025312864338e-06,0.00028927638777531683,0.0017212294042110443,4.206071480439277e-06
9.580249025020748e-05,3.175276560796192e-06,0.00028301807469688356,0.0017204427858814597,3.750647920242045e-06
9.588694956619292e-05,3.425304385018535e-06,0.00028002160252071917,0.0017177100526168942,3.5697237308340846e-06
9.573168790666386e-05,3.285046659584623e-06,0.0002781711518764496,0.0017032166942954063,3.5740949897444807e-06
9.51851689023897e-05,2.684700575628085e-06,0.0002798439818434417,0.0016833858098834753,3.7221293496259023e-06
9.533178672427312e-05,2.0122333808103576e-06,0.00027983239851891994,0.0016555450856685638,4.044444722239859e-06
9.589482215233147e-05,1.7268534975301009e-06,0.0002840955858118832,0.0016371415695175529,4.529509624262573e-06
9.559009777149186e-05,1.9564943158911774e-06,0.0002870688331313431,0.0016249651089310646,5.3924504754832014e-06
9.560851322021335e-05,2.421283170406241e-06,0.00028755332459695637,0.001625995384529233,6.741510787833249e-06
9.578293247614056e-05,2.7119720016344218e-06,0.00028969161212444305,0.0016342636663466692,9.057120223587845e-06
9.623624646337703e-05,2.6435436666361056e-06,0.000299554638331756,0.0016475392039865255,1.1520089174155146e-05
9.736081847222522e-05,2.3105221771402285e-06,0.00029766419902443886,0.0016705917660146952,1.5190047633950599e-05
9.886193583952263e-05,1.9840931599901523e-06,0.00030678202165290713,0.0017044490668922663,1.8244030798086897e-05
0.00010026259406004101,1.8520511275710305e-06,0.00032684733741916716,0.0017470680177211761,2.4482656954205595e-05
0.00010237473179586232,1.8890081037170603e-06,0.0003319245879538357,0.0017692256951704621,2.9838734917575493e-05
0.00010592632315820083,1.9363051251275465e-06,0.00032893058960326016,0.0017607351765036583,4.014385922346264e-05
0.00010984588152496144,1.8945863757835468e-06,0.0003127549425698817,0.001727178692817688,4.928435373585671e-05
0.00011570770584512502,1.7824045244196896e-06,0.0002985469182021916,0.0016807569190859795,6.371560448314995e-05
0.00012453894305508584,1.698014330031583e-06,0.0002912922645919025,0.0016311153303831816,8.123057341435924e-05
0.00013393349945545197,1.722409024296212e-06,0.00029357016319409013,0.001601025345735252,0.00011168945638928562
0.00014603616727981716,1.8447145748723415e-06,0.00030020123813301325,0.001600995077751577,0.0001650314952712506
0.00016101420624181628,1.9804704152193153e-06,0.000323733314871788,0.0016214495990425348,0.00024558824952691793
0.00017686444334685802,2.027064056164818e-06,0.00033672689460217953,0.0016556661576032639,0.0003455973928794265
0.0001966239942703396,1.94717972590297e-06,0.00036624062340706587,0.0016814109403640032,0.0004497868940234184
0.00021664354426320642,1.7975473838305334e-06,0.0004115959454793483,0.0016940681962296367,0.0005092882784083486
0.0002391038287896663,1.6688995856384281e-06,0.00043545232620090246,0.0016859874594956636,0.00047276754048652947
0.00026431053993292153,1.6062823533502524e-06,0.0004321766609791666,0.0016548539279028773,0.0003328744787722826
0.00027642096392810345,1.6022339650589856e-06,0.0003793998621404171,0.0016151564195752144,0.00013482013309840113
0.000282562046777457,1.6091821635200176e-06,0.00030870194314047694,0.0015848196344450116,2.52659956458956e-05
0.0002644339110702276,1.5977160501279286e-06,0.00027342166868038476,0.0015758071094751358,5.767561015090905e-05
0.00023145927116274834,1.5686588312746608e-06,0.0002875584177672863,0.001589074032381177,0.00017486969591118395
0.0001945849071489647,1.5366180150522268e-06,0.0003320990363135934,0.0016108787385746837,0.00025205122074112296
0.0001546881685499102,1.5234736565616913e-06,0.0003621407668106258,0.0016317146364599466,0.00021691661095246673
0.00011820555664598942,1.5345469819294522e-06,0.00035873145679943264,0.0016459270846098661,0.00010177182412007824
9.658350609242916e-05,1.5663789554309915e-06,0.00033115182304754853,0.0016436169389635324,1.5254113350238185e-05
9.06774221220985e-05,1.5885149196037673e-06,0.00029905495466664433,0.0016365089686587453,2.450572355883196e-05
9.514349221717566e-05,1.6078561202448327e-06,0.00027321898960508406,0.0016146983252838254,9.36614305828698e-05
0.00010847732482943684,1.6133764120240812e-06,0.00025928387185558677,0.0015866514295339584,0.00013580407539848238
0.00012497643183451146,1.6085374454632984e-06,0.00026502282707951963,0.0015619713813066483,0.00011964140139752999
0.0001362909679301083,1.6180694046852295e-06,0.0002840195083990693,0.0015535999555140734,5.3659226978197694e-05
0.00013907862012274563,1.6217622942349408e-06,0.0003174100711476058,0.0015609449474141002,8.966650057118386e-06
0.00013625583960674703,1.6182082163140876e-06,0.0003373969520907849,0.001588684506714344,2.0781069906661287e-05
0.00012728619913104922,1.6005305951694027e-06,0.0003290204331278801,0.0016260999254882336,6.061096064513549e-05
0.00011311113485135138,1.5674769429097068e-06,0.0002976098912768066,0.0016572613967582583,7.68118625273928e-05
0.00010052748257294297,1.5208933064059238e-06,0.00027712940936908126,0.0016731059877201915,5.0556991482153535e-05
9.200753993354738e-05,1.4770284906262532e-06,0.0002594392281025648,0.0016703078290447593,1.4815876966167707e-05
8.723878272576258e-05,1.4507174910249887e-06,0.0002554834936745465,0.001641490263864398,5.361895546229789e-06
8.650842937640846e-05,1.4324511994345812e-06,0.0002641709870658815,0.0015909825451672077,2.4687560653546825e-05
9.017497359309345e-05,1.427187271474395e-06,0.00027428014436736703,0.0015496122650802135,4.4539920054376125e-05
9.522867912892252e-05,1.423515072929149e-06,0.0002964856685139239,0.0015323793049901724,4.11618675570935e-05
9.956847497960553e-05,1.4191175523592392e-06,0.0003009677166119218,0.001544139813631773,2.0294231944717467e-05
0.00010263106378261,1.4065348068470485e-06,0.0002868450537789613,0.0015695709735155106,5.480745130626019e-06
0.0001043712327373214,1.4008805919729639e-06,0.0002648283843882382,0.0015872912481427193,8.722223356016912e-06
0.00010328105418011546,1.4016794693816337e-06,0.00025094710872508585,0.001600275980308652,2.160966323572211e-05
9.930557280313224e-05,1.4274864952312782e-06,0.00025038025341928005,0.0015998822636902332,2.6869476641877554e-05
9.587330714566633e-05,1.4896596667313133e-06,0.000264252710621804,0.0015873931115493178,1.9212688130210154e-05
9.273239993490279e-05,1.6269157185888616e-06,0.0002824726980179548,0.0015619019977748394,7.535141776315868e-06
8.883852569852024e-05,1.931047791003948e-06,0.00030424969736486673,0.0015373853966593742,3.7273900943546323e-06
8.569098281441256e-05,2.6318489290133584e-06,0.0003238566860090941,0.0015193773433566093,9.208804840454832e-06
8.402006642427295e-05,4.088227797183208e-06,0.0003219711943529546,0.0015111621469259262,1.59614319272805e-05
8.320075721712783e-05,6.264559488045052e-06,0.0002955117670353502,0.001513514667749405,1.6204936400754377e-05
8.265431824838743e-05,1.069874269887805e-05,0.0002654861309565604,0.0015203917864710093,1.055815300787799e-05
8.328056719619781e-05,1.670371784712188e-05,0.0002499915717635304,0.001526344334706664,5.388444151321892e-06
8.453855116385967e-05,2.752978980424814e-05,0.0002529971534386277,0.0015258211642503738,5.597603376372717e-06
8.60832369653508e-05,4.1166065784636885e-05,0.0002724096702877432,0.0015235774917528033,9.531929208606016e-06
8.72551609063521e-05,6.627039692830294e-05,0.00030039867851883173,0.001519197947345674,1.2509944099292625e-05
8.827576675685123e-05,9.650434367358685e-05,0.0003186507965438068,0.0015136473812162876,1.0911062418017536e-05
8.890550816431642e-05,0.00014220961020328104,0.0003053393156733364,0.0015084082260727882,7.4148074418189935e-06
8.873369370121509e-05,0.0001777868892531842,0.0002775850589387119,0.0015024750027805567,5.127739768795436e-06
8.819666982162744e-05,0.00021370119065977633,0.0002620869781821966,0.0014991799835115671,5.814346877741627e-06
8.769685518927872e-05,0.00019952429283875972,0.00025078601902350783,0.0014946580631658435,7.85774682299234e-06
8.757137402426451e-05,0.00015375131624750793,0.00024841350386850536,0.001491048140451312,8.43760517454939e-06
8.679802704136819e-05,7.461491622962058e-05,0.00025572202866896987,0.0014841998927295208,6.918920007592533e-06
8.55119142215699e-05,1.4247754734242335e-05,0.0002635992714203894,0.0014797273324802518,4.834262654185295e-06
8.419685764238238e-05,8.870461897458881e-06,0.0002655303105711937,0.0014769317349418998,3.8665039028273895e-06
8.337037434102967e-05,4.679897028836422e-05,0.00026629024068824947,0.0014746253145858645,4.48896116722608e-06
8.245452772825956e-05,8.431909373030066e-05,0.0002621992025524378,0.0014764310326427221,5.60054922971176e-06
8.200304000638425e-05,8.625473856227472e-05,0.00025818395079113543,0.0014811339788138866,6.017123268975411e-06
8.143378363456577e-05,6.016046609147452e-05,0.00025719875702634454,0.001491687260568142,5.349037110136123e-06
8.078211249085143e-05,2.2501744751934893e-05,0.00025330978678539395,0.001507580280303955,4.521482878772076e-06
8.061156404437497e-05,4.46391186414985e-06,0.0002471882617101073,0.0015213533770292997,4.440105385583593e-06
8.071158663369715e-05,1.539076038170606e-05,0.0002403812250122428,0.0015310181770473719,5.691019396181218e-06
8.040705870371312e-05,3.690409357659519e-05,0.00023858255008235574,0.0015300599625334144,7.683026524318848e-06
8.050125325098634e-05,4.4406348024494946e-05,0.0002412387984804809,0.001522150239907205,1.04274477052968e-05
8.111429633572698e-05,3.1674466299591586e-05,0.0002491835621185601,0.001500364625826478,1.278996205655858e-05
8.17594991531223e-05,1.1624903891060967e-05,0.0002581552544143051,0.0014786169631406665,1.687313852016814e-05
8.229770173784345e-05,3.3619662644923665e-06,0.0002664008643478155,0.00146082928404212,2.0105198927922174e-05
8.313058060593903e-05,1.068241908797063e-05,0.00027797563234344125,0.0014501281548291445,2.660665995790623e-05
8.42586814542301e-05,2.2895126676303335e-05,0.0002747472026385367,0.0014468441950157285,2.934171789092943e-05
8.648616494610906e-05,2.599491926957853e-05,0.0002577413688413799,0.0014504697173833847,3.1838924769544974e-05
8.911634358810261e-05,1.74486922333017e-05,0.0002405293344054371,0.0014615723630413413,2.7768375730374828e-05
9.282678365707397e-05,5.996983418299351e-06,0.00023109142784960568,0.0014770242851227522,2.1112864487804472e-05
9.684727410785854e-05,1.71963529282948e-06,0.00023112384951673448,0.0015028734924271703,1.268458436243236e-05
0.00010175812349189073,6.109010428190231e-06,0.00023950223112478852,0.0015267390990629792,6.643981123488629e-06
0.00010955108155030757,1.2493884241848718e-05,0.00025943550281226635,0.0015514574479311705,3.6379465200298e-06
0.00011928730964427814,1.3982291420688853e-05,0.00027420109836384654,0.0015614490257576108,3.6174860724713653e-06
0.00013233080971986055,9.799756298889406e-06,0.0002704698999878019,0.001553921028971672,5.7505776567268185e-06
0.00015085181803442538,4.844367140321992e-06,0.00025929987896233797,0.0015377876115962863,9.123636118602008e-06
0.00017438665963709354,3.5767666304309387e-06,0.00025060356711037457,0.0015112323453649879,1.3472714272211306e-05
0.00020697255968116224,6.459004907810595e-06,0.0002434155612718314,0.0014712453121319413,1.6907808458199725e-05
0.00023467636492569,9.33381488721352e-06,0.00023399604833684862,0.0014386104885488749,2.1585872673313133e-05
0.0002618073485791683,9.464032700634561e-06,0.00022963786614127457,0.001422361470758915,2.3718210286460817e-05
0.00028870563255622983,6.49750745651545e-06,0.00023368677648250014,0.0014230248052626848,2.68638050329173e-05
0.00030461320420727134,2.9322698082978604e-06,0.0002412151952739805,0.0014375507598742843,2.6144032744923607e-05
0.000308060843963176,1.5605876342306146e-06,0.0002565191243775189,0.0014523282879963517,2.622153260745108e-05
0.00028626504354178905,2.750439762166934e-06,0.00026869968860410154,0.0014649373479187489,2.200293783971574e-05
0.00024001768906600773,4.608288236340741e-06,0.0002875941863749176,0.0014716294826939702,1.7618573110667057e-05
0.00018019844719674438,5.185545887798071e-06,0.0003094920248258859,0.0014748242683708668,1.1333062502671964e-05
0.00012255151523277164,4.1922003219951876e-06,0.00031831825617700815,0.0014725797809660435,6.416114956664387e-06
8.574960520491004e-05,2.649978341651149e-06,0.0003191379946656525,0.0014693823177367449,3.4436457099218387e-06
7.483117951778695e-05,1.9263156900706235e-06,0.00030511728255078197,0.0014580455608665943,2.8056283554178663e-06
8.412558236159384e-05,2.325619334442308e-06,0.00030795851489529014,0.0014402789529412985,3.971061232732609e-06
0.00010578341607470065,3.136222176181036e-06,0.00031589186983183026,0.001423858804628253,6.4641371864126995e-06
0.00013031228445470333,3.4661175050132442e-06,0.0003353974607307464,0.0014083029236644506,1.0022238711826503e-05
0.00014666032802779227,2.909042905230308e-06,0.000353410083334893,0.0013976183254271746,1.3277585821924731e-05
0.00014890325837768614,1.93042797036469e-06,0.0003609901468735188,0.0013901542406529188,1.7153462977148592e-05
0.00013856981240678579,1.3024248346482636e-06,0.0003524181083776057,0.0013886892702430487,1.9177696231054142e-05
0.00011922756675630808,1.3918436252424726e-06,0.0003190634015481919,0.0013941955985501409,2.3596441678819247e-05
9.697319910628721e-05,1.9444867120910203e-06,0.00026806260575540364,0.0014046962605789304,2.4565031708334573e-05
7.946846744744107e-05,2.3970651454874314e-06,0.00023089133901521564,0.001417668303474784,2.7189100364921615e-05
7.254355296026915e-05,2.427859726594761e-06,0.0002243355120299384,0.0014359740307554603,2.4676177417859435e-05
7.357583672273904e-05,2.043929271167144e-06,0.0002445218851789832,0.0014500023098662496,2.186539495596662e-05
7.928603736218065e-05,1.5944980304993805e-06,0.00027422321727499366,0.0014629382640123367,1.5920350051601417e-05
8.787448314251378e-05,1.3984410998091334e-06,0.0003043244360014796,0.0014690763782709837,1.0780996490211692e-05
9.552390838507563e-05,1.511608274995524e-06,0.0003059149603359401,0.0014675381826236844,6.092236617405433e-06
9.81607154244557e-05,1.8324981283512898e-06,0.00029131374321877956,0.0014702019980177283,3.394698296688148e-06
9.584534564055502e-05,2.001876282520243e-06,0.00026312528643757105,0.001464972971007228,2.6762365905597107e-06
9.066791972145438e-05,2.0899040009680903e-06,0.00024260305508505553,0.001448743510991335,3.4509794204495847e-06
8.328642434207723e-05,1.972620566448313e-06,0.0002288564428454265,0.0014269477687776089,5.175765181775205e-06
7.652577187400311e-05,1.8199921214545611e-06,0.0002281229244545102,0.001397165935486555,7.4736494752869476e-06
7.161876419559121e-05,1.7458507954870583e-06,0.00023691292153671384,0.001372654689475894,1.0295654647052288e-05
6.982489139772952e-05,1.7765057691576658e-06,0.00024800177197903395,0.0013590954476967454,1.2598935427377e-05
6.96166607667692e-05,1.8256932889926247e-06,0.00024723351816646755,0.001360233873128891,1.535327646706719e-05
7.025280501693487e-05,1.7947172636922915e-06,0.0002410351880826056,0.0013693170621991158,1.6757870980654843e-05
7.218962127808481e-05,1.6437015801784582e-06,0.00023445556871592999,0.0013809183146804571,1.932169107021764e-05
7.454914157278836e-05,1.4287269323176588e-06,0.00022713671205565333,0.001392795704305172,1.9369696019566618e-05
7.606048893649131e-05,1.2487073490774492e-06,0.00022967587574385107,0.0014025369891896844,1.983931360882707e-05
7.620807446073741e-05,1.1729018751793774e-06,0.00023221589799504727,0.001406675553880632,1.7155720342998393e-05
7.591555186081678e-05,1.197317942569498e-06,0.00023218794376589358,0.0014048630837351084,1.5047855413286015e-05
7.488585833925754e-05,1.2733644325635396e-06,0.00022982474183663726,0.0013972196029499173,1.1231410098844208e-05
7.293368980754167e-05,1.3263957043818664e-06,0.00023002497619017959,0.0013870794791728258,8.19916203909088e-06
7.098288187989965e-05,1.329772317149036e-06,0.00022549371351487935,0.0013727766927331686,5.471477834362304e-06
6.944176857359707e-05,1.3629519344249275e-06,0.00022065355733502656,0.0013596054632216692,3.6461162835621508e-06
6.776159716537222e-05,1.4715828910993878e-06,0.0002176022535422817,0.0013454076834022999,2.726058255575481e-06
6.660712824668735e-05,1.838318667068961e-06,0.00021922355517745018,0.0013350717490538955,2.488472546247067e-06
6.636995385633782e-05,2.3420761863235384e-06,0.00022971474390942603,0.0013303651940077543,2.7745263651013374e-06
6.608723197132349e-05,3.2620619094814174e-06,0.00023272029648069292,0.0013297288678586483,3.474782261037035e-06
6.582077185157686e-05,4.239898771629669e-06,0.00022935772722121328,0.0013346209889277816,4.5506121750804596e-06
